country_name,census_year,country_population,region_name,region_population
Puerto Rico,2018,"3,039,596",Vega Baja,"29,325"
Puerto Rico,2018,"3,039,596",Catano,"28,093"
Puerto Rico,2018,"3,039,596",Barceloneta,"22,322"
Puerto Rico,2018,"3,039,596",Guayama,"21,575"
Puerto Rico,2018,"3,039,596",Humacao,"20,387"
Puerto Rico,2018,"3,039,596",Yauco,"20,295"
Puerto Rico,2018,"3,039,596",Cayey,"18,494"
Puerto Rico,2018,"3,039,596",Candelaria,"17,631"
Puerto Rico,2018,"3,039,596",Manati,"16,092"
Puerto Rico,2018,"3,039,596",Aguadilla,"16,073"
Panama,2018,"4,176,869",Panama,"408,168"
Panama,2018,"4,176,869",San Miguelito,"321,501"
Panama,2018,"4,176,869",Juan Diaz,"100,636"
Panama,2018,"4,176,869",David,"81,957"
Panama,2018,"4,176,869",Arraijan,"76,815"
Panama,2018,"4,176,869",Colon,"76,643"
Panama,2018,"4,176,869",Las Cumbres,"69,102"
Panama,2018,"4,176,869",La Chorrera,"61,232"
Panama,2018,"4,176,869",Pedregal,"51,641"
Panama,2018,"4,176,869",Tocumen,"50,844"
Panama,2018,"4,176,869",Santiago de Veraguas,"45,355"
Panama,2018,"4,176,869",Parque Lefevre,"36,997"
Panama,2018,"4,176,869",Chilibre,"33,536"
Panama,2018,"4,176,869",Cativa,"29,607"
Panama,2018,"4,176,869",Rio Abajo,"26,607"
Panama,2018,"4,176,869",Nuevo Belen,"24,056"
Panama,2018,"4,176,869",Ancon,"20,706"
Panama,2018,"4,176,869",Alcalde Diaz,"20,285"
Panama,2018,"4,176,869",El Chorrillo,"18,302"
Panama,2018,"4,176,869",Changuinola,"17,997"
Panama,2018,"4,176,869",La Cabima,"17,975"
Panama,2018,"4,176,869",La Concepcion,"17,698"
Panama,2018,"4,176,869",Pedregal,"17,427"
Panama,2018,"4,176,869",Veracruz,"17,144"
Panama,2018,"4,176,869",Curundu,"16,361"
Panama,2018,"4,176,869",Penonome,"16,250"
Panama,2018,"4,176,869",Sabanitas,"15,577"
Mauritania,2018,"4,403,313",Nouakchott,"661,400"
Mauritania,2018,"4,403,313",Nouadhibou,"72,337"
Mauritania,2018,"4,403,313",Nema,"60,000"
Mauritania,2018,"4,403,313",Kaedi,"55,374"
Mauritania,2018,"4,403,313",Rosso,"48,922"
Mauritania,2018,"4,403,313",Kiffa,"40,281"
Mauritania,2018,"4,403,313",Zouerate,"38,000"
Mauritania,2018,"4,403,313",Atar,"24,021"
Mauritania,2018,"4,403,313",Tekane,"22,041"
Mauritania,2018,"4,403,313",Selibaby,"18,424"
Mauritania,2018,"4,403,313",Aleg,"15,211"
Ireland,2018,"4,818,690",Dublin,"1,024,027"
Ireland,2018,"4,818,690",Cork,"190,384"
Ireland,2018,"4,818,690",Dun Laoghaire,"185,400"
Ireland,2018,"4,818,690",Luimneach,"90,054"
Ireland,2018,"4,818,690",Gaillimh,"70,686"
Ireland,2018,"4,818,690",Tallaght,"64,282"
Ireland,2018,"4,818,690",Waterford,"47,904"
Ireland,2018,"4,818,690",Swords,"36,924"
Ireland,2018,"4,818,690",Drogheda,"33,441"
Ireland,2018,"4,818,690",Dundalk,"33,428"
Ireland,2018,"4,818,690",Navan,"24,545"
Ireland,2018,"4,818,690",Ennis,"24,427"
Ireland,2018,"4,818,690",Balbriggan,"23,364"
Ireland,2018,"4,818,690",Tralee,"22,941"
Ireland,2018,"4,818,690",Sandyford,"22,288"
Ireland,2018,"4,818,690",Kilkenny,"21,589"
Ireland,2018,"4,818,690",Naas,"20,713"
Ireland,2018,"4,818,690",Sligo,"20,228"
Ireland,2018,"4,818,690",Carlow,"20,055"
Ireland,2018,"4,818,690",Loch Garman,"19,913"
Ireland,2018,"4,818,690",Finglas,"19,768"
Ireland,2018,"4,818,690",Celbridge,"19,537"
Ireland,2018,"4,818,690",Droichead Nua,"18,860"
Ireland,2018,"4,818,690",Cluain Meala,"17,394"
Ireland,2018,"4,818,690",An Muileann gCearr,"17,262"
Ireland,2018,"4,818,690",Letterkenny,"16,901"
Ireland,2018,"4,818,690",Blanchardstown,"16,511"
Ireland,2018,"4,818,690",Athlone,"15,951"
Ireland,2018,"4,818,690",Malahide,"15,846"
Ireland,2018,"4,818,690",Leixlip,"15,452"
Ireland,2018,"4,818,690",Donaghmede,"15,299"
Ireland,2018,"4,818,690",Lucan,"15,269"
Liberia,2018,"4,818,973",Monrovia,"939,524"
Liberia,2018,"4,818,973",Gbarnga,"45,835"
Liberia,2018,"4,818,973",Kakata,"33,945"
Liberia,2018,"4,818,973",Bensonville,"33,188"
Liberia,2018,"4,818,973",Harper,"32,661"
Liberia,2018,"4,818,973",Voinjama,"26,594"
Liberia,2018,"4,818,973",Buchanan,"25,731"
Liberia,2018,"4,818,973",Zwedru,"25,678"
Liberia,2018,"4,818,973",New Yekepa,"24,695"
Liberia,2018,"4,818,973",Greenville,"16,434"
New Zealand,2018,"4,743,131",Auckland,"417,910"
New Zealand,2018,"4,743,131",Wellington,"381,900"
New Zealand,2018,"4,743,131",Christchurch,"363,926"
Central African Republic,2018,"4,666,368",Bangui,"542,393"
Central African Republic,2018,"4,666,368",Bimbo,"129,655"
Central African Republic,2018,"4,666,368",Mbaiki,"67,132"
Central African Republic,2018,"4,666,368",Berberati,"61,815"
Central African Republic,2018,"4,666,368",Kaga Bandoro,"56,520"
New Zealand,2018,"4,743,131",Manukau City,"362,000"
New Zealand,2018,"4,743,131",Waitakere,"208,100"
New Zealand,2018,"4,743,131",North Shore,"207,865"
New Zealand,2018,"4,743,131",Hamilton,"152,641"
New Zealand,2018,"4,743,131",Dunedin,"114,347"
New Zealand,2018,"4,743,131",Tauranga,"110,338"
New Zealand,2018,"4,743,131",Lower Hutt,"101,194"
New Zealand,2018,"4,743,131",Palmerston North,"75,996"
New Zealand,2018,"4,743,131",Rotorua,"65,901"
New Zealand,2018,"4,743,131",Hastings,"61,696"
New Zealand,2018,"4,743,131",Nelson,"59,200"
New Zealand,2018,"4,743,131",Napier,"56,787"
New Zealand,2018,"4,743,131",Mangere,"55,266"
New Zealand,2018,"4,743,131",Porirua,"50,914"
New Zealand,2018,"4,743,131",Whangarei,"50,900"
New Zealand,2018,"4,743,131",New Plymouth,"49,168"
New Zealand,2018,"4,743,131",Invercargill,"47,287"
New Zealand,2018,"4,743,131",Wanganui,"40,268"
New Zealand,2018,"4,743,131",Upper Hutt,"38,400"
New Zealand,2018,"4,743,131",Gisborne,"34,274"
New Zealand,2018,"4,743,131",Ashburton,"30,100"
New Zealand,2018,"4,743,131",Papakura,"28,010"
New Zealand,2018,"4,743,131",Timaru,"28,007"
New Zealand,2018,"4,743,131",Blenheim,"26,550"
New Zealand,2018,"4,743,131",Paraparaumu,"25,263"
New Zealand,2018,"4,743,131",Taupo,"22,469"
New Zealand,2018,"4,743,131",Pukekohe East,"21,438"
New Zealand,2018,"4,743,131",Masterton,"20,698"
New Zealand,2018,"4,743,131",Levin,"19,789"
New Zealand,2018,"4,743,131",Whakatane,"18,602"
New Zealand,2018,"4,743,131",Taradale,"16,599"
New Zealand,2018,"4,743,131",Cambridge,"15,192"
Central African Republic,2018,"4,666,368",Bozoum,"40,201"
Central African Republic,2018,"4,666,368",Carnot,"38,071"
Central African Republic,2018,"4,666,368",Sibut,"34,267"
Central African Republic,2018,"4,666,368",Bambari,"32,547"
Central African Republic,2018,"4,666,368",Bria,"29,027"
Central African Republic,2018,"4,666,368",Bouar,"28,581"
Central African Republic,2018,"4,666,368",Bossangoa,"27,428"
Central African Republic,2018,"4,666,368",Nola,"26,809"
Central African Republic,2018,"4,666,368",Bangassou,"24,361"
Central African Republic,2018,"4,666,368",Damara,"20,093"
Central African Republic,2018,"4,666,368",Mobaye,"19,431"
Central African Republic,2018,"4,666,368",Paoua,"18,441"
Central African Republic,2018,"4,666,368",Boda,"16,655"
Central African Republic,2018,"4,666,368",Ippy,"16,571"
Central African Republic,2018,"4,666,368",Batangafo,"15,310"
Costa Rica,2018,"4,999,441",San Jose,"335,007"
Costa Rica,2018,"4,999,441",Limon,"63,081"
Costa Rica,2018,"4,999,441",San Francisco,"55,923"
Costa Rica,2018,"4,999,441",Alajuela,"47,494"
Costa Rica,2018,"4,999,441",Liberia,"45,380"
Costa Rica,2018,"4,999,441",Paraiso,"39,702"
Costa Rica,2018,"4,999,441",Puntarenas,"35,650"
Costa Rica,2018,"4,999,441",San Isidro,"34,877"
Costa Rica,2018,"4,999,441",Curridabat,"34,586"
Costa Rica,2018,"4,999,441",San Vicente,"34,447"
Costa Rica,2018,"4,999,441",San Vicente de Moravia,"34,447"
Costa Rica,2018,"4,999,441",San Jose,"31,430"
Costa Rica,2018,"4,999,441",Purral,"30,034"
Costa Rica,2018,"4,999,441",Turrialba,"28,955"
Costa Rica,2018,"4,999,441",San Miguel,"28,827"
Costa Rica,2018,"4,999,441",San Pedro,"27,477"
Costa Rica,2018,"4,999,441",San Rafael Abajo,"27,419"
Costa Rica,2018,"4,999,441",Quesada,"27,310"
Costa Rica,2018,"4,999,441",Ipis,"26,669"
Costa Rica,2018,"4,999,441",Cartago,"26,594"
Costa Rica,2018,"4,999,441",Chacarita,"26,354"
Costa Rica,2018,"4,999,441",San Juan,"26,047"
Costa Rica,2018,"4,999,441",Mercedes,"26,007"
Costa Rica,2018,"4,999,441",Guadalupe,"26,005"
Costa Rica,2018,"4,999,441",Aserri,"25,874"
Costa Rica,2018,"4,999,441",San Rafael,"25,410"
Costa Rica,2018,"4,999,441",San Felipe,"24,985"
Costa Rica,2018,"4,999,441",Patarra,"23,983"
Costa Rica,2018,"4,999,441",Tejar,"22,433"
Costa Rica,2018,"4,999,441",Heredia,"21,947"
Costa Rica,2018,"4,999,441",San Pablo,"21,662"
Costa Rica,2018,"4,999,441",Calle Blancos,"20,710"
Costa Rica,2018,"4,999,441",Canas,"20,306"
Costa Rica,2018,"4,999,441",Guapiles,"19,092"
Costa Rica,2018,"4,999,441",Siquirres,"18,231"
Costa Rica,2018,"4,999,441",San Diego,"16,991"
Costa Rica,2018,"4,999,441",Colima,"15,875"
Costa Rica,2018,"4,999,441",Esparza,"15,575"
Costa Rica,2018,"4,999,441",San Juan de Dios,"15,469"
Costa Rica,2018,"4,999,441",Nicoya,"15,313"
Costa Rica,2018,"4,999,441",San Rafael Arriba,"15,051"
State of Palestine,2018,"4,862,979",East Jerusalem,"428,304"
State of Palestine,2018,"4,862,979",Gaza,"410,000"
State of Palestine,2018,"4,862,979",Khan Yunis,"173,183"
State of Palestine,2018,"4,862,979",Jabalya,"168,568"
State of Palestine,2018,"4,862,979",Hebron,"160,470"
State of Palestine,2018,"4,862,979",Nablus,"130,326"
State of Palestine,2018,"4,862,979",Rafah,"126,305"
State of Palestine,2018,"4,862,979",Dayr al Balah,"59,504"
State of Palestine,2018,"4,862,979",Bayt Lahya,"56,919"
State of Palestine,2018,"4,862,979",Tulkarm,"44,169"
State of Palestine,2018,"4,862,979",Qalqilyah,"43,212"
State of Palestine,2018,"4,862,979",Yuta,"41,425"
State of Palestine,2018,"4,862,979",Al Birah,"38,192"
State of Palestine,2018,"4,862,979",Bayt Hanun,"37,392"
State of Palestine,2018,"4,862,979",An Nusayrat,"36,123"
State of Palestine,2018,"4,862,979",Old City,"36,000"
State of Palestine,2018,"4,862,979",Al Burayj,"34,951"
State of Palestine,2018,"4,862,979",Janin,"34,730"
State of Palestine,2018,"4,862,979",Bani Suhayla,"31,272"
State of Palestine,2018,"4,862,979",Bethlehem,"29,019"
State of Palestine,2018,"4,862,979",Az Zahiriyah,"27,616"
State of Palestine,2018,"4,862,979",Kalandia,"25,595"
State of Palestine,2018,"4,862,979",Ar Ram wa Dahiyat al Barid,"24,838"
State of Palestine,2018,"4,862,979",Ramallah,"24,599"
State of Palestine,2018,"4,862,979",Halhul,"21,076"
State of Palestine,2018,"4,862,979",Dura,"20,835"
State of Palestine,2018,"4,862,979",Bani Na`im,"19,783"
State of Palestine,2018,"4,862,979",Jericho,"19,783"
State of Palestine,2018,"4,862,979",Al Qararah,"19,500"
State of Palestine,2018,"4,862,979",As Samu`,"19,355"
State of Palestine,2018,"4,862,979",Qabatiyah,"19,127"
State of Palestine,2018,"4,862,979",Idhna,"18,727"
State of Palestine,2018,"4,862,979",`Abasan al Kabirah,"18,163"
State of Palestine,2018,"4,862,979",Sa`ir,"17,775"
State of Palestine,2018,"4,862,979",Al `Ayzariyah,"17,455"
State of Palestine,2018,"4,862,979",Balatah,"17,146"
State of Palestine,2018,"4,862,979",Az Zuwaydah,"16,688"
State of Palestine,2018,"4,862,979",Bayt Jala,"16,183"
State of Palestine,2018,"4,862,979",Al Yamun,"16,164"
State of Palestine,2018,"4,862,979",Tubas,"15,591"
Uruguay,2018,"3,449,285",Montevideo,"1,270,737"
Uruguay,2018,"3,449,285",Salto,"99,823"
Uruguay,2018,"3,449,285",Paysandu,"73,249"
Uruguay,2018,"3,449,285",Las Piedras,"69,682"
Uruguay,2018,"3,449,285",Rivera,"64,631"
Uruguay,2018,"3,449,285",Maldonado,"55,478"
Uruguay,2018,"3,449,285",Tacuarembo,"51,854"
Uruguay,2018,"3,449,285",Melo,"51,023"
Uruguay,2018,"3,449,285",Mercedes,"42,359"
Uruguay,2018,"3,449,285",Artigas,"41,909"
Uruguay,2018,"3,449,285",Minas,"38,025"
Uruguay,2018,"3,449,285",San Jose de Mayo,"36,529"
Uruguay,2018,"3,449,285",Durazno,"33,926"
Uruguay,2018,"3,449,285",Florida,"32,234"
Uruguay,2018,"3,449,285",Barros Blancos,"31,650"
Uruguay,2018,"3,449,285",Treinta y Tres,"25,653"
Uruguay,2018,"3,449,285",Rocha,"25,515"
Uruguay,2018,"3,449,285",San Carlos,"24,938"
Uruguay,2018,"3,449,285",Pando,"24,047"
Uruguay,2018,"3,449,285",Fray Bentos,"23,279"
Uruguay,2018,"3,449,285",Colonia del Sacramento,"21,714"
Uruguay,2018,"3,449,285",Trinidad,"21,429"
Uruguay,2018,"3,449,285",La Paz,"19,913"
Uruguay,2018,"3,449,285",Canelones,"19,698"
Uruguay,2018,"3,449,285",Delta del Tigre,"17,973"
Uruguay,2018,"3,449,285",Carmelo,"16,921"
Uruguay,2018,"3,449,285",Santa Lucia,"16,438"
Uruguay,2018,"3,449,285",Progreso,"15,973"
Uruguay,2018,"3,449,285",Young,"15,924"
Uruguay,2018,"3,449,285",Dolores,"15,880"
Uruguay,2018,"3,449,285",Paso de Carrasco,"15,393"
Oman,2018,"4,829,473",Muscat,"797,000"
Oman,2018,"4,829,473",Seeb,"237,816"
Oman,2018,"4,829,473",Salalah,"163,140"
Oman,2018,"4,829,473",Bawshar,"159,487"
Oman,2018,"4,829,473",Sohar,"108,274"
Oman,2018,"4,829,473",As Suwayq,"107,143"
Oman,2018,"4,829,473",`Ibri,"101,640"
Oman,2018,"4,829,473",Saham,"89,327"
Oman,2018,"4,829,473",Barka',"81,647"
Oman,2018,"4,829,473",Rustaq,"79,383"
Oman,2018,"4,829,473",Al Buraymi,"73,670"
Oman,2018,"4,829,473",Nizwa,"72,076"
Oman,2018,"4,829,473",Sur,"71,152"
Oman,2018,"4,829,473",Bahla',"54,338"
Oman,2018,"4,829,473",Al Khaburah,"50,223"
Oman,2018,"4,829,473",Shinas,"48,009"
Oman,2018,"4,829,473",Sufalat Sama'il,"47,718"
Oman,2018,"4,829,473",Izki,"36,203"
Oman,2018,"4,829,473",Liwa,"26,372"
Oman,2018,"4,829,473",Ibra',"25,265"
Oman,2018,"4,829,473",Oman Smart Future City,"25,000"
Oman,2018,"4,829,473",Bidbid,"21,188"
Oman,2018,"4,829,473",Badiyah,"18,479"
Oman,2018,"4,829,473",Khasab,"17,904"
Oman,2018,"4,829,473",Adam,"17,283"
Oman,2018,"4,829,473",Yanqul,"16,599"
Norway,2018,"5,337,962",Oslo,"580,000"
Norway,2018,"5,337,962",Bergen,"213,585"
Norway,2018,"5,337,962",Trondheim,"147,139"
Norway,2018,"5,337,962",Stavanger,"121,610"
Norway,2018,"5,337,962",Drammen,"90,722"
Norway,2018,"5,337,962",Fredrikstad,"72,760"
Norway,2018,"5,337,962",Kristiansand,"63,814"
Norway,2018,"5,337,962",Sandnes,"63,032"
Norway,2018,"5,337,962",Tromso,"52,436"
Norway,2018,"5,337,962",Sarpsborg,"52,159"
Norway,2018,"5,337,962",Skien,"50,595"
Norway,2018,"5,337,962",Alesund,"44,096"
Norway,2018,"5,337,962",Sandefjord,"42,654"
Norway,2018,"5,337,962",Haugesund,"40,321"
Norway,2018,"5,337,962",Tonsberg,"38,914"
Norway,2018,"5,337,962",Moss,"34,492"
Norway,2018,"5,337,962",Porsgrunn,"34,377"
Norway,2018,"5,337,962",Bodo,"34,073"
Norway,2018,"5,337,962",Arendal,"30,916"
Norway,2018,"5,337,962",Hamar,"29,479"
Norway,2018,"5,337,962",Ytrebygda,"24,044"
Norway,2018,"5,337,962",Larvik,"23,113"
Norway,2018,"5,337,962",Halden,"21,970"
Norway,2018,"5,337,962",Steinkjer,"20,000"
Norway,2018,"5,337,962",Harstad,"19,433"
Norway,2018,"5,337,962",Lillehammer,"19,096"
Norway,2018,"5,337,962",Molde,"18,594"
Norway,2018,"5,337,962",Mo i Rana,"17,853"
Norway,2018,"5,337,962",Kongsberg,"17,667"
Norway,2018,"5,337,962",Horten,"17,660"
Norway,2018,"5,337,962",Gjovik,"17,596"
Norway,2018,"5,337,962",Askoy,"17,224"
Norway,2018,"5,337,962",Kristiansund,"16,785"
Finland,2018,"5,522,576",Helsinki,"558,457"
Finland,2018,"5,522,576",Espoo,"256,760"
Finland,2018,"5,522,576",Tampere,"202,687"
Finland,2018,"5,522,576",Vantaa,"190,058"
Finland,2018,"5,522,576",Turku,"175,945"
Finland,2018,"5,522,576",Oulu,"128,618"
Finland,2018,"5,522,576",Lahti,"98,826"
Finland,2018,"5,522,576",Kuopio,"89,104"
Finland,2018,"5,522,576",Jyvaeskylae,"85,026"
Finland,2018,"5,522,576",Pori,"76,772"
Finland,2018,"5,522,576",Lappeenranta,"59,276"
Finland,2018,"5,522,576",Vaasa,"57,014"
Finland,2018,"5,522,576",Kotka,"54,616"
Finland,2018,"5,522,576",Joensuu,"53,388"
Finland,2018,"5,522,576",Haemeenlinna,"47,261"
Finland,2018,"5,522,576",Porvoo,"47,192"
Finland,2018,"5,522,576",Mikkeli,"46,550"
Finland,2018,"5,522,576",Hyvinge,"43,515"
Finland,2018,"5,522,576",Jaervenpaeae,"38,148"
Finland,2018,"5,522,576",Nurmijaervi,"37,073"
Finland,2018,"5,522,576",Rauma,"36,550"
Finland,2018,"5,522,576",Mellunkylae,"36,360"
Finland,2018,"5,522,576",Lohja,"35,960"
Finland,2018,"5,522,576",Vuosaari,"35,826"
Finland,2018,"5,522,576",Kokkola,"35,586"
Finland,2018,"5,522,576",Kajaani,"35,375"
Finland,2018,"5,522,576",Rovaniemi,"34,781"
Finland,2018,"5,522,576",Tuusula,"34,725"
Slovakia,2018,"5,453,014",Bratislava,"423,737"
Finland,2018,"5,522,576",Kirkkonummi,"32,920"
Finland,2018,"5,522,576",Seinaejoki,"32,149"
Finland,2018,"5,522,576",Kerava,"31,347"
Finland,2018,"5,522,576",Kouvola,"31,133"
Finland,2018,"5,522,576",Imatra,"29,615"
Finland,2018,"5,522,576",Nokia,"28,676"
Finland,2018,"5,522,576",Savonlinna,"27,353"
Finland,2018,"5,522,576",Kallio,"27,051"
Finland,2018,"5,522,576",Riihimaeki,"26,451"
Finland,2018,"5,522,576",Kaarela,"26,414"
Finland,2018,"5,522,576",Vihti,"26,280"
Finland,2018,"5,522,576",Salo,"24,900"
Finland,2018,"5,522,576",Kangasala,"24,291"
Finland,2018,"5,522,576",Raisio,"23,597"
Finland,2018,"5,522,576",Karhula,"22,867"
Finland,2018,"5,522,576",Kemi,"22,641"
Finland,2018,"5,522,576",Iisalmi,"22,588"
Finland,2018,"5,522,576",Varkaus,"22,365"
Finland,2018,"5,522,576",Raahe,"22,217"
Finland,2018,"5,522,576",Yloejaervi,"22,140"
Finland,2018,"5,522,576",Hamina,"21,712"
Finland,2018,"5,522,576",Kaarina,"21,684"
Finland,2018,"5,522,576",Tornio,"21,236"
Finland,2018,"5,522,576",Heinola,"20,849"
Finland,2018,"5,522,576",Hollola,"20,405"
Finland,2018,"5,522,576",Valkeakoski,"20,376"
Finland,2018,"5,522,576",Siilinjaervi,"20,209"
Finland,2018,"5,522,576",Lauttasaari,"20,000"
Finland,2018,"5,522,576",Sibbo,"19,430"
Finland,2018,"5,522,576",Jakobstad,"19,238"
Finland,2018,"5,522,576",Lempaeaelae,"18,096"
Finland,2018,"5,522,576",Maentsaelae,"18,074"
Finland,2018,"5,522,576",Forssa,"17,852"
Slovakia,2018,"5,453,014",Kosice,"236,563"
Slovakia,2018,"5,453,014",Presov,"94,718"
Slovakia,2018,"5,453,014",Nitra,"86,329"
Slovakia,2018,"5,453,014",Zilina,"85,985"
Slovakia,2018,"5,453,014",Banska Bystrica,"82,336"
Slovakia,2018,"5,453,014",Trnava,"69,785"
Slovakia,2018,"5,453,014",Martin,"60,817"
Slovakia,2018,"5,453,014",Trencin,"58,278"
Slovakia,2018,"5,453,014",Poprad,"57,431"
Slovakia,2018,"5,453,014",Prievidza,"52,987"
Slovakia,2018,"5,453,014",Zvolen,"44,502"
Slovakia,2018,"5,453,014",Povazska Bystrica,"43,936"
Slovakia,2018,"5,453,014",Nove Zamky,"42,044"
Slovakia,2018,"5,453,014",Michalovce,"40,360"
Slovakia,2018,"5,453,014",Spisska Nova Ves,"39,195"
Slovakia,2018,"5,453,014",Levice,"37,574"
Slovakia,2018,"5,453,014",Komarno,"36,279"
Slovakia,2018,"5,453,014",Humenne,"35,367"
Slovakia,2018,"5,453,014",Liptovsky Mikulas,"33,509"
Slovakia,2018,"5,453,014",Bardejov,"33,060"
Slovakia,2018,"5,453,014",Ruzomberok,"30,806"
Slovakia,2018,"5,453,014",Piestany,"30,000"
Slovakia,2018,"5,453,014",Lucenec,"28,159"
Slovakia,2018,"5,453,014",Dubnica nad Vahom,"26,617"
Slovakia,2018,"5,453,014",Rimavska Sobota,"25,235"
Slovakia,2018,"5,453,014",Cadca,"24,670"
Slovakia,2018,"5,453,014",Sala,"24,513"
Slovakia,2018,"5,453,014",Partizanske,"24,370"
Slovakia,2018,"5,453,014",Hlohovec,"23,930"
Slovakia,2018,"5,453,014",Dunajska Streda,"23,639"
Congo,2018,"5,244,359",Brazzaville,"1,284,609"
Congo,2018,"5,244,359",Pointe-Noire,"659,084"
Congo,2018,"5,244,359",Dolisie,"103,894"
Congo,2018,"5,244,359",Kayes,"58,737"
Congo,2018,"5,244,359",Owando,"23,952"
Congo,2018,"5,244,359",Ouesso,"23,915"
Congo,2018,"5,244,359",Loandjili,"23,204"
Congo,2018,"5,244,359",Madingou,"22,760"
Congo,2018,"5,244,359",Gamboma,"20,877"
Congo,2018,"5,244,359",Impfondo,"20,859"
Congo,2018,"5,244,359",Sibiti,"19,089"
Congo,2018,"5,244,359",Mossendjo,"18,231"
Finland,2018,"5,522,576",Kuusamo,"17,400"
Finland,2018,"5,522,576",Munkkiniemi,"17,334"
Finland,2018,"5,522,576",Haukipudas,"17,298"
Finland,2018,"5,522,576",Korsholm,"17,176"
Finland,2018,"5,522,576",Laukaa,"17,093"
Finland,2018,"5,522,576",Anjala,"16,779"
Finland,2018,"5,522,576",Uusikaupunki,"16,226"
Finland,2018,"5,522,576",Janakkala,"15,698"
Finland,2018,"5,522,576",Pirkkala,"15,615"
Denmark,2018,"5,752,126",Copenhagen,"1,153,615"
Denmark,2018,"5,752,126",Arhus,"237,551"
Slovakia,2018,"5,453,014",Vranov nad Topl'ou,"23,246"
Slovakia,2018,"5,453,014",Trebisov,"22,947"
Slovakia,2018,"5,453,014",Snina,"22,221"
Slovakia,2018,"5,453,014",Senica,"21,741"
Slovakia,2018,"5,453,014",Nove Mesto nad Vahom,"21,527"
Slovakia,2018,"5,453,014",Kezmarok,"21,391"
Slovakia,2018,"5,453,014",Pezinok,"21,343"
Slovakia,2018,"5,453,014",Brezno,"21,331"
Slovakia,2018,"5,453,014",Ziar nad Hronom,"19,392"
Slovakia,2018,"5,453,014",Roznava,"19,261"
Slovakia,2018,"5,453,014",Dolny Kubin,"18,995"
Slovakia,2018,"5,453,014",Banovce nad Bebravou,"18,933"
Slovakia,2018,"5,453,014",Puchov,"18,833"
Slovakia,2018,"5,453,014",Handlova,"18,018"
Slovakia,2018,"5,453,014",Malacky,"17,773"
Slovakia,2018,"5,453,014",Kysucke Nove Mesto,"16,558"
Slovakia,2018,"5,453,014",Galanta,"16,365"
Slovakia,2018,"5,453,014",Stara L'ubovna,"16,000"
Slovakia,2018,"5,453,014",Zlate Moravce,"15,618"
Slovakia,2018,"5,453,014",Detva,"15,020"
Slovakia,2018,"5,453,014",Skalica,"15,013"
Denmark,2018,"5,752,126",Odense,"145,931"
Denmark,2018,"5,752,126",Aalborg,"122,219"
Denmark,2018,"5,752,126",Frederiksberg,"95,029"
Denmark,2018,"5,752,126",Esbjerg,"72,205"
Denmark,2018,"5,752,126",Horsens,"58,646"
Denmark,2018,"5,752,126",Randers,"55,780"
Denmark,2018,"5,752,126",Kolding,"55,363"
Denmark,2018,"5,752,126",Vejle,"51,177"
Denmark,2018,"5,752,126",Hvidovre,"49,380"
Denmark,2018,"5,752,126",Greve,"47,671"
Denmark,2018,"5,752,126",Herning,"44,763"
Denmark,2018,"5,752,126",Roskilde,"44,285"
Denmark,2018,"5,752,126",Silkeborg,"41,674"
Denmark,2018,"5,752,126",Naestved,"40,660"
Denmark,2018,"5,752,126",Charlottenlund,"40,000"
Denmark,2018,"5,752,126",Ballerup,"40,000"
Denmark,2018,"5,752,126",Vanlose,"37,115"
Denmark,2018,"5,752,126",Fredericia,"36,946"
Denmark,2018,"5,752,126",Horsholm,"36,670"
Denmark,2018,"5,752,126",Helsingor,"35,048"
Denmark,2018,"5,752,126",Viborg,"34,831"
Denmark,2018,"5,752,126",Koge,"33,885"
Denmark,2018,"5,752,126",Holstebro,"32,072"
Denmark,2018,"5,752,126",Slagelse,"31,896"
Denmark,2018,"5,752,126",Taastrup,"30,977"
Denmark,2018,"5,752,126",Hillerod,"30,853"
Denmark,2018,"5,752,126",Albertslund,"30,000"
Denmark,2018,"5,752,126",Rodovre,"30,000"
Denmark,2018,"5,752,126",Svendborg,"27,553"
Denmark,2018,"5,752,126",Sonderborg,"27,033"
Denmark,2018,"5,752,126",Hjorring,"24,634"
Denmark,2018,"5,752,126",Holbaek,"24,544"
Denmark,2018,"5,752,126",Frederikshavn,"24,103"
Denmark,2018,"5,752,126",Norresundby,"22,083"
Singapore,2018,"5,757,499",Singapore,"3,547,809"
Denmark,2018,"5,752,126",Haderslev,"20,825"
Denmark,2018,"5,752,126",Skive,"20,815"
Denmark,2018,"5,752,126",Glostrup,"20,673"
Denmark,2018,"5,752,126",Ringsted,"20,188"
Denmark,2018,"5,752,126",Stenlose,"19,998"
Denmark,2018,"5,752,126",Ishoj,"19,453"
Denmark,2018,"5,752,126",Birkerod,"18,901"
Denmark,2018,"5,752,126",Farum,"18,376"
Denmark,2018,"5,752,126",Nykobing Falster,"16,807"
Denmark,2018,"5,752,126",Aabenraa,"16,344"
Denmark,2018,"5,752,126",Kalundborg,"15,939"
Denmark,2018,"5,752,126",Nyborg,"15,826"
Denmark,2018,"5,752,126",Lillerod,"15,359"
Denmark,2018,"5,752,126",Korsor,"15,029"
El Salvador,2018,"6,420,746",San Salvador,"525,990"
El Salvador,2018,"6,420,746",Soyapango,"329,708"
El Salvador,2018,"6,420,746",Santa Ana,"176,661"
El Salvador,2018,"6,420,746",San Miguel,"161,880"
El Salvador,2018,"6,420,746",Mejicanos,"160,317"
